contract_id	normalizer_version	owner	plugin	contract_key	contract_label	normalization_basis	normalization_confidence	review_flags	scheduling_status	work_category	required_plugins	callable_obligations	evidence_occurrences	unmatched_callables	consumer_candidate_callables	coverage_status	review_status	rust_consumer_candidates	member_obligation_ids	member_original_names
SC-G30-b285b5cd37e6	2	G30	gestures_puzzles	bfgesturesplinerenderdata:geometry:material	bfgesturesplinerenderdata / geometry / material	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-8b339cb12845	refresh_BFGestureSplineRenderData_geometry_and_material_state
SC-G30-4564b5250691	2	G30	gestures_puzzles	bfgesturesplinerenderdata:point	bfgesturesplinerenderdata / point	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-16e3a3c16160	append_BFGestureSplineRenderData_point_and_mark_dirty
SC-G30-293442606007	2	G30	gestures_puzzles	bfgesturesplinerenderdata:point:distance	bfgesturesplinerenderdata / point / distance	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-71f4f53f37b2	sample_BFGestureSplineRenderData_point_at_distance
SC-G30-bc0527b8f76b	2	G30	gestures_puzzles	bfgesturesplinerenderdata:point:range	bfgesturesplinerenderdata / point / range	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-f241aaab9515	apply_BFGestureSplineRenderData_point_range_and_mark_dirty
SC-G30-96c6d074d57f	2	G30	gestures_puzzles	bfgesturesplinerenderdata:resources:ready	bfgesturesplinerenderdata / resources / ready	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-9771d98c0dec	test_BFGestureSplineRenderData_render_resources_ready
SC-G30-4bcdc3692bc7	2	G30	gestures_puzzles	bfgesturesplinerenderdata:samples:bounds	bfgesturesplinerenderdata / samples / bounds	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-daf03985b659	refresh_BFGestureSplineRenderData_samples_and_bounds
SC-G30-429e3fed87f7	2	G30	gestures_puzzles	bfgesturesplinerenderdata:segment	bfgesturesplinerenderdata / segment	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-12cb05f37c9f	append_BFGestureSplineRenderData_sample_segment
SC-G30-6a2e1d32e9d9	2	G30	gestures_puzzles	bfgesturesplinerenderdata:segment:geometry	bfgesturesplinerenderdata / segment / geometry	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-27b54bea166c	rebuild_BFGestureSplineRenderData_segment_geometry
SC-G30-ae6c6c0bbebf	2	G30	gestures_puzzles	bfgesturesplinerenderdata:width:axis	bfgesturesplinerenderdata / width / axis	typed-topic	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-ebe7eaed8132	compute_BFGestureSplineRenderData_width_axis
SC-G30-dd81a599d145	2	G30	gestures_puzzles	commit:puzzle:piece	commit / puzzle / piece	semantic-phrase	medium	singleton	verification-ready	verification	gestures_puzzles	1	1	0	1	consumer-candidate	unreviewed	PuzzleFossilPlacementRequested@projects/reimplementation/game/src/plugins/gestures_puzzles/systems.rs:8;PuzzleFossilPlacementRequested@projects/reimplementation/game/src/plugins/gestures_puzzles/types.rs:220	OB-G30-2b32abe2a524	commit_active_puzzle_piece_placement
SC-G30-78fdbc2f8438	2	G30	gestures_puzzles	enter:puzzle:mode	enter / puzzle / mode	semantic-phrase	medium	singleton	verification-ready	verification	gestures_puzzles	1	1	0	1	consumer-candidate	unreviewed	PuzzleModeRequested@projects/reimplementation/game/src/plugins/gestures_puzzles/types.rs:208	OB-G30-5316f659ac3f	handle_enter_puzzle_mode
SC-G30-04f64f5a0b3d	2	G30	gestures_puzzles	gesture:bounds:center	gesture / bounds / center	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-d9e5b0e01b15	compute_gesture_target_bounds_center_vec3
SC-G30-ab2748fccbb2	2	G30	gestures_puzzles	gesture:collision:metric	gesture / collision / metric	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-f42740769269	read_gesture_target_collision_metric
SC-G30-a92b7f54101e	2	G30	gestures_puzzles	gesture:debug:pointer	gesture / debug / pointer	semantic-phrase	medium	singleton	verification-ready	verification	gestures_puzzles	1	1	0	1	consumer-candidate	unreviewed	append_gesture_samples@projects/reimplementation/game/src/plugins/gestures_puzzles/systems.rs:224	OB-G30-903ed93836bc	append_gesture_debug_pointer_index
SC-G30-4de2ee5fb549	2	G30	gestures_puzzles	gesture:trace:completion	gesture / trace / completion	semantic-phrase	low	mixed-coverage;phrase-merge	normalization-review	implementation-and-verification	gestures_puzzles	2	2	1	1	mixed	unreviewed	GestureSample@projects/reimplementation/game/src/plugins/gestures_puzzles/types.rs:85	OB-G30-c43d732c33e2;OB-G30-45167063cc09	sample_gesture_trace_target_completion;emit_gesture_trace_completion_event_value
SC-G30-1fb1c8c43ed7	2	G30	gestures_puzzles	gesture:trace:config	gesture / trace / config	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-4719507b9d5a	copy_gesture_trace_config_record
SC-G30-42761f0d95cd	2	G30	gestures_puzzles	gesture:trace:countdown	gesture / trace / countdown	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-1512addfbb14	refresh_gesture_trace_countdown_speed
SC-G30-208522f42a8b	2	G30	gestures_puzzles	gesture:trace:distance	gesture / trace / distance	semantic-phrase	low	phrase-merge	normalization-review	verification	gestures_puzzles	8	8	0	8	consumer-candidate	unreviewed	GestureSample@projects/reimplementation/game/src/plugins/gestures_puzzles/types.rs:85;append_gesture_samples@projects/reimplementation/game/src/plugins/gestures_puzzles/systems.rs:224	OB-G30-14f4484b2b9f;OB-G30-5c419533d2d3;OB-G30-58b08a7665c3;OB-G30-1d8ccb1cc79d;OB-G30-60b1fadd8fda;OB-G30-c4fc081641ba;OB-G30-6977d106d94a;OB-G30-b5dda1cd807f	ensure_gesture_trace_distance_sample;assign_gesture_trace_distance_samples;clear_gesture_trace_distance_samples;insert_gesture_trace_distance_sample_records;copy_gesture_trace_distance_sample_records;select_gesture_trace_distance_sample_pivot;make_gesture_trace_distance_sample_heap;shift_gesture_trace_distance_sample_insert_range
SC-G30-c46fd1c06531	2	G30	gestures_puzzles	gesture:trace:event	gesture / trace / event	semantic-phrase	low	mixed-coverage;phrase-merge	normalization-review	implementation-and-verification	gestures_puzzles	6	6	5	1	mixed	unreviewed	GestureFailure@projects/reimplementation/game/src/plugins/gestures_puzzles/systems.rs:4;GestureFailure@projects/reimplementation/game/src/plugins/gestures_puzzles/types.rs:173	OB-G30-c7f7076e8b03;OB-G30-6d6b2cd23406;OB-G30-0d0cc33983e0;OB-G30-54cb59b1e367;OB-G30-cfec3113de9d;OB-G30-183a4fb9c1af	handle_gesture_trace_event_failure_or_success;gesture_trace_event_gate_is_open;compute_gesture_trace_event_score_component;evaluate_gesture_trace_event_hit;update_gesture_trace_event_bitvectors;select_gesture_trace_event_bucket_by_distance
SC-G30-03e0daf47fed	2	G30	gestures_puzzles	gesture:trace:geometry	gesture / trace / geometry	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-0050f3262ae5	assign_gesture_trace_target_geometry
SC-G30-f2562412b898	2	G30	gestures_puzzles	gesture:trace:hitpoint	gesture / trace / hitpoint	semantic-phrase	medium	singleton	verification-ready	verification	gestures_puzzles	1	1	0	1	consumer-candidate	unreviewed	GestureInteractionFeedback@projects/reimplementation/game/src/plugins/gestures_puzzles/types.rs:55	OB-G30-cdf1ba444eb5	emit_gesture_trace_hitpoint_feedback
SC-G30-92ddf3b51a71	2	G30	gestures_puzzles	gesture:trace:index	gesture / trace / index	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-840827da314b	forward_gesture_trace_result_index
SC-G30-3d254779f000	2	G30	gestures_puzzles	gesture:trace:input	gesture / trace / input	semantic-phrase	low	phrase-merge	normalization-review	verification	gestures_puzzles	2	2	0	2	consumer-candidate	unreviewed	InputGesturePoint@projects/reimplementation/game/src/plugins/gestures_puzzles/systems.rs:7;InputGesturePoint@projects/reimplementation/game/src/plugins/gestures_puzzles/types.rs:73	OB-G30-f672e2aa01aa;OB-G30-84a85a4acebb	make_gesture_trace_input_name;classify_gesture_trace_input_token
SC-G30-546f263edcfe	2	G30	gestures_puzzles	gesture:trace:mode	gesture / trace / mode	semantic-phrase	low	phrase-merge	normalization-review	implementation	gestures_puzzles	3	3	3	0	unmatched	unreviewed		OB-G30-e845a0ef7f2f;OB-G30-c92b0e9fea0b;OB-G30-27303aaac20f	activate_gesture_trace_mode_base;deactivate_gesture_trace_mode_base;update_gesture_trace_mode_base_frame
SC-G30-021531f08b9c	2	G30	gestures_puzzles	gesture:trace:music	gesture / trace / music	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-737c21f4c0de	select_gesture_trace_music
SC-G30-a6e38be4896c	2	G30	gestures_puzzles	gesture:trace:new	gesture / trace / new	semantic-phrase	low	phrase-merge	normalization-review	implementation	gestures_puzzles	2	2	2	0	unmatched	unreviewed		OB-G30-ad61c3f3b49a;OB-G30-f227ed1fd908	age_gesture_trace_new_value_flags;is_gesture_trace_value_new
SC-G30-d50fa187a393	2	G30	gestures_puzzles	gesture:trace:next	gesture / trace / next	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-476be6a01ccb	compute_gesture_trace_next_event_time
SC-G30-efa3da219444	2	G30	gestures_puzzles	gesture:trace:preview	gesture / trace / preview	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-c4fd11bddaa7	emit_gesture_trace_preview_payload
SC-G30-adc0bc85b1e4	2	G30	gestures_puzzles	gesture:trace:score	gesture / trace / score	semantic-phrase	low	phrase-merge	normalization-review	implementation	gestures_puzzles	2	2	2	0	unmatched	unreviewed		OB-G30-ef5819d501ec;OB-G30-c27b687a0808	refresh_gesture_trace_score_field;compute_gesture_trace_target_score_component
SC-G30-ea4e33e27f5d	2	G30	gestures_puzzles	gesture:trace:seen	gesture / trace / seen	semantic-phrase	medium	singleton	implementation-ready	implementation	gestures_puzzles	1	1	1	0	unmatched	unreviewed		OB-G30-dfd1c6eedf23	mark_gesture_trace_value_seen
